date;C_1;C_2;C_3;C_4;C_5;C_6;C_7;C_8;C_9;C_10;C_11;C_12;C_13;C_14;C_15;C_16;C_17;C_18;C_19;C_20;C_21;C_22;C_23;C_24;C_25;C_26;C_27;C_28;C_29;C_30;C_31;C_32;C_33;C_34;C_35;C_36;C_37;C_38;C_39;C_40;C_41;C_42;C_43;C_44;C_45;C_46;C_47;C_48;C_49;C_50;C_51;C_52;C_53;C_54;C_55;C_56;C_57;C_58;C_59;C_60;C_61;C_62;C_63
2008-01-31 ;4143.667;7035.12;4295.423;14133.199;7762.377;4167.407;93.057;5734.094;1021.155;1047.874;17049.973;2282.692;692.24;1403.371;7144.083;6282.203;1696.003;37892.56;1235.762;1161.481;733.953;334.505;1720.631;451.206;5075.247;521.457;629.987;8686.554;881.412;14841.33;10783.016;402.998;452.587;1886.434;456.92;1684.946;367.417;903.12;1536.504;687.961;8583.907;5570.646;230.224;19339.282;9298.461;358.42;446.161;1276.998;613.337;4486.439;6912.165;4878.891;1839.594;3724.771;2547.122;1748.642;7956.898;4997.59;1799.755;855.155;2289.231;1813.741;1831.444
2008-02-29 ;4540.141;7273.025;4433.371;14472.08;8699.021;4321.142;103.088;6089.879;1029.375;1160.217;18572.719;2509.787;683.74;1448.094;7262.348;6364.894;1620.796;37048.165;1234.695;1260.427;716.39;352.975;1717.069;454.895;5110.311;550.389;627.925;8740.599;963.968;15189.954;12319.568;395.684;504.634;2192.163;438.201;1744.538;359.197;998.629;1651.464;728.106;8928.703;5679.353;232.816;20688.726;9524.143;411.59;505.886;1289.716;631.175;4346.96;6940.989;5045.172;2060.242;3936.347;2622.265;1797.311;7892.48;5416.094;1873.441;998.802;2260.117;1835.373;1778.733
2008-03-31 ;4804.326;7320.035;4192.78;15211.042;8038.588;4655.68;90.535;5756.995;1050.975;1170.349;19326.519;2531.909;694.684;1364.803;7446.224;6434.797;1660.927;34785.644;1215.044;1108.3;625.571;332.246;1682.476;434.516;4906.177;526.788;576.127;9247.95;1040.113;15735.619;12235.088;372.1;509.445;2080.188;410.547;1881.634;358.403;913.266;1621.035;673.654;9086.191;5975.681;232.608;21157.866;9672.525;421.682;494.168;1030.275;585.271;4330.946;6791.795;4778.32;1913.041;3739.304;2681.656;1822.135;6980.969;5084.664;1926.436;1032.477;2234.476;1799.882;1751.716
2008-04-30 ;4915.038;8176.488;4547.442;16020.846;9273.703;4605.833;104.667;6165.443;1246.594;1158.787;19220.059;2671.52;704.668;1349.237;7786.487;6733.628;1736.541;37622.985;1283.872;1043.375;694.87;362.575;1787.728;444.879;5262.705;564.687;591.539;9084.733;1009.414;16433.753;13829.341;381.803;488.542;2186.773;370.855;1851.738;374.449;1126.73;1665.097;759.054;9673.853;6166.124;229.511;22225.771;9716.139;439.424;503.552;1201.306;644.034;4545.319;7231.357;5035.672;2190.355;3934.953;2765.045;1899.552;7572.934;5347.176;1938.686;1077.084;2279.259;1882.135;1849.576
2008-05-30 ;5696.358;8489.69;4659.077;15263.983;10339.649;4557.705;99.479;6635.27;1297.7;1287.309;20415.226;2495.719;674.883;1357.989;7992.585;6863.342;1745.092;37416.82;1348.328;1085.061;624.496;380.215;1802.506;470.752;5395.226;554.776;573.573;9671.572;1021.284;16520.328;14953.904;384.242;373.555;2179.661;370.06;1909.558;366.899;1184.904;1934.069;776.883;9741.232;6119.838;224.168;22751.22;9702.186;425.291;488.681;1163.773;643.415;4617.845;7188.592;5121.629;2428.024;4168.961;2819.014;1941.492;6764.023;5184.082;1963.345;1033.618;2244.428;1923.48;1908.277
2008-06-30 ;6503.074;7723.81;4372.448;12363.737;9519.635;4114.169;87.403;6398.735;1091.62;1314.401;19154.081;2272.249;573.101;1186.137;7205.555;6318.873;1445.748;33419.992;1255.738;1058.302;502.311;371.66;1611.154;510.065;5027.661;486.837;523.696;8829.691;1015.354;14398.111;13995.719;319.033;374.327;2130.363;308.823;1728.977;310.434;1176.369;1798.535;704.161;9007.626;5480.946;218.843;19247.039;9179.39;377.243;435.839;1018.812;620.185;4241.463;6738.117;4662.652;2205.561;4024.71;2498.529;1745.748;5316.813;4591.063;1792.061;881.074;2024.684;1791.366;1728.41
2008-07-31 ;5247.551;7003.342;4065.774;11325.225;8530.937;4362.502;89.417;5954.126;1170.862;1273.046;18633.627;2184.998;461.002;1201.954;7063.906;6252.646;1454.855;32928.147;1384.679;1058.416;536.051;344.49;1538.281;513.119;4856.324;479.002;516.85;8456.162;983.667;13825.538;12571.759;323.775;305.616;1783.215;334.273;1953.153;299.647;1146.376;1510.505;724.779;8951.004;5434.024;205.989;19082.823;9130.482;354.129;377.647;1306.983;608.467;4192.954;6461.851;4401.84;2168.567;3736.09;2435.531;1660.305;5748.996;4602.82;1731.506;830.934;1965.746;1736.356;1700.72
2008-08-29 ;4838.92;6590.274;3900.299;11294.42;7688.035;4119.285;82.1;5839.006;1136.939;1158.701;17805.463;1982.516;448.733;1135.301;6817.543;5870.701;1334.441;31169.212;1234.316;987.053;529.787;342.409;1471.711;492.611;4663.194;412.891;471.645;8098.71;926.525;14025.798;11922.657;305.425;246.948;1652.126;341.588;1691.225;278.127;1011.646;1289.935;690.588;8239.862;5055.807;195.241;18243.323;8864.276;350.787;383.802;1182.267;533.543;4250.383;6253.981;4249.039;1935.953;3699.712;2413.16;1588.084;5710.285;3936.69;1704.476;819.661;1941.626;1674.896;1733.175
2008-09-30 ;3644.472;4545.754;3225.887;8431.308;5914.697;3690.582;65.361;5010.726;999.795;978.292;14113.446;1648.496;331.863;862.654;5844.851;5019.716;1136.465;25757.458;1015.603;781.357;432.341;314.741;1255.911;442.779;4142.88;368.95;430.127;7176.321;794.607;11381.288;8310.837;266.37;239.103;1399.556;320.073;1462.535;252.812;912.363;984.575;587.777;7009.434;4550.156;163.009;14860.843;7966.719;284.464;337.882;1012.172;443.554;3860.514;5325.425;3581.214;1388.431;3103.549;2047.021;1266.987;4619.523;3517.965;1496.761;621.462;1642.481;1504.751;1535.275
2008-10-31 ;2125.521;2861.962;2402.97;5349.21;4019.228;2745.236;50.496;3660.681;718.218;690.237;10490.197;1113.643;253.241;710.02;4534.77;3866.747;719.347;20277.57;575.348;472.905;309.231;258.748;959.509;359.615;3530.486;272.572;354.986;4974.957;710.454;8523.301;5538.325;206.605;229.851;895.109;242.2;967.463;186.45;670.733;637.26;433.883;4977.215;3400.401;123.855;10899.603;6989.456;231.497;226.351;665.258;295.573;3200.304;4315.692;2488.707;995.894;2296.98;1523.844;920.391;3174.855;2378.074;1182.496;499.808;1247.307;1272.379;1204.398
2008-11-28 ;2088.4;2445.252;2226.335;4794.208;3649.015;2669.285;52.794;3453.988;755.815;643.36;9774.913;952.253;205.959;649.468;4286.693;3520.638;648.599;20155.247;525.431;417.468;276.238;238.237;906.47;276.305;3486.457;226.386;350.702;4798.038;665.675;8030.909;4700.853;192.512;237.209;1008.836;240.801;852.92;182.025;561.935;520.265;433.087;4841.69;3350.971;120.11;10502.96;6354.137;206.488;216.925;595.902;207.194;2964.17;4038.324;2284.643;943.126;2216.429;1447.76;846.534;2861.034;2076.257;1072.924;454.051;1179.379;1314.687;1093.39
2008-12-31 ;2046.935;2581.071;2367.575;5312.581;3718.326;2740.24;58.337;3358.364;823.517;672.653;10144.137;1118.036;198.428;688.958;4653.669;3971.479;670.745;20925.033;541.602;518.909;303.03;248.062;968.064;289.455;3770.061;271.252;373.541;5022.26;692.734;8773.341;4930.414;202.854;118.722;1182.897;237.896;890.818;199.02;671.079;479.506;491.99;5168.874;3790.651;95.355;11134.479;6905.925;216.771;247.304;633.32;182.929;3002.604;3922.249;2526.801;942.12;2216.251;1606.279;954.924;3338.681;2608.973;1199.374;486.478;1143.752;1432.23;1147.034
2009-01-30 ;1965.026;2304.105;2055.406;5240.45;3889.871;3036.654;53.493;3241.113;773.038;551.475;9918.171;923.607;185.978;578.739;3990.054;3307.327;619.994;21019.914;403.711;477.597;296.934;241.393;833.302;283.977;3513.825;260.66;365.399;4383.62;585.02;8044.416;5052.325;185.784;113.499;1036.001;232.846;668.858;187.465;513.913;425.891;430.116;4880.846;3223.118;117.569;9880.878;6066.523;195.011;237.387;572.416;151.145;2757.992;3678.291;2147.518;946.276;2127.889;1402.705;775.304;3100.223;2539.061;1026.609;437.204;1064.09;1328.942;1054.79
2009-02-27 ;1707.944;1902.468;1979.296;4759.426;3776.932;3018.747;51.796;2964.089;719.391;473.117;8901.374;864.256;162.677;472.601;3611.338;2892.697;502.336;20015.761;339.518;433.875;266.153;259.485;718.728;264.328;3078.835;214.492;360.897;3801.5;658.014;7041.192;4657.335;167.282;132.334;991.981;233.479;532.612;172.466;450.748;422.215;401.949;4337.579;2882.034;107.472;9536.3;5422.046;202.741;227.092;509.618;153.529;2475.326;3377.624;1923.579;895.849;2005.456;1259.698;681.15;2775.917;2036.049;922.19;458.335;998.141;1153.762;943.023
2009-03-31 ;1738.486;2371.412;2331.502;5083.128;4183.229;3114.198;59.114;3243.895;740.185;567.181;9022.056;990.105;180.825;537.975;3910.931;3199.347;586.486;20826.132;385.513;524.943;298.497;262.242;768.861;272.274;3145.507;271.066;362.15;4321.424;632.258;7338.861;5090.727;197.449;163.441;1260.359;253.822;610.699;183.499;507.002;507.933;472.515;4702.209;3096.21;110.556;10438.629;5872.923;234.773;235.078;553.059;167.781;2687.434;3503.354;2301.235;980.854;2172.158;1356.969;755.16;3157.232;2591.843;997.847;547.989;1069.296;1232.803;1033.543
2009-04-30 ;1871.053;2608.645;2593.908;5732.714;5028.981;3352.248;65.679;3696.839;878.209;669.983;10676.881;1218.707;206;690.218;4432.084;3748.858;731.098;24338.201;490.766;685.279;356.844;273.299;916.153;281.526;3448.278;329.141;420.416;4950.175;678.276;8277.724;5743.909;216.893;175.85;1278.948;271.504;771.397;203.003;585.486;618.942;527.288;5525.347;3605.613;121.153;13099.34;6328.026;275.632;279.703;717.235;191.098;2945.475;3945.008;2629.853;1247.932;2547.788;1622.306;929.644;3856.911;3301.341;1179.241;648.76;1289.91;1354.823;1215.31
2009-05-29 ;1904.563;3274.833;2851.479;6558.963;6139.029;3999.424;77.099;4482.9;1057.789;732.67;12097.607;1350.005;201.729;748.416;4996.175;4133.452;869.158;28741.673;624.559;761.596;487.722;299.994;1039.457;301.933;3803.645;342.599;449.8;5803.249;717.008;9328.578;6977.091;234.447;176.161;1517.13;316.752;799.761;235.017;677.86;816.519;613.175;6898.762;4079.674;193.909;14236.092;6931.064;317.668;326.868;825.5;225.309;3107.532;4492.222;2920.314;1519.075;3024.915;1818.135;1021.797;5632.387;3475.848;1316.408;758.024;1435.769;1513.346;1284.173
2009-06-30 ;2381.699;3206;2994.112;6440.288;5897.037;4196.166;80.283;4241.012;1129.614;750.351;12118.889;1358.903;192.831;713.35;4790.135;3991.629;815.668;28278.361;654.148;813.157;477.119;304.258;1000.248;282.581;3870.641;339.18;463.735;5858.494;758.374;9209.262;6394.883;244.358;171.282;1401.706;315.853;836.725;233.633;682.73;699.805;620.575;6865.31;4244.668;226.229;14213.405;6865.415;293.541;361.456;869.365;223.701;3114.565;4435.034;3061.748;1495.491;2910.891;1766.83;985.322;5520.281;3358.574;1300.428;688.777;1434.548;1583.687;1283.275
2009-07-31 ;2563.916;3472.888;3300.665;6997.371;6417.284;4316.474;88.981;4751.088;1261.798;895.806;12987.117;1494.071;202.891;712.194;5295.989;4461.801;895.242;32172.937;766.841;1012.062;519.682;340.402;1083.674;279.8;4036.273;402.316;511.543;6480.686;710.952;10534.229;7080.222;266.646;181.289;1629.757;367.272;1076;241.445;708.073;754.754;652.345;7935.454;4847.522;227.004;16761.655;7628.482;329.437;375.667;1049.921;243.355;3349.331;4846.037;3395.783;1684.423;3246.345;1988.316;1089.208;6203.68;3838.66;1437.996;782.369;1575.651;1637.361;1395.554
2009-08-31 ;2891.97;3905.544;3571.638;7722.174;6527.019;4125.614;82.726;4683.546;1320.837;910.17;14017.039;1638.348;213.731;772.203;5716.939;4647.856;970.844;29893.529;866.001;1004.665;514.04;334.135;1184.839;280.838;4195.174;407.048;511.483;6806.553;716.076;11166.608;7269.843;285.116;214.965;1708.723;364.757;1144.396;259.066;748.675;773.052;689.348;7745.643;5148.836;221.437;17666.578;8125.157;320.688;385.16;1114.217;262.898;3465.82;5114.242;3679.637;1766.93;3265.599;2178.647;1148.095;6169.852;3811.695;1562.171;749.144;1673.514;1719.358;1459.881
2009-09-30 ;3025.975;4143.421;3987.52;8292.367;7519.271;4432.935;86.594;5024.543;1534.705;923.115;14305.34;1666.354;230.092;804.485;6066.772;4919.16;1083.075;32353.155;929.17;1122.71;570.627;335.959;1271.746;281.91;4124.86;456.129;532.458;6920.88;708.211;12090.629;8091.047;307.482;230.807;2018.453;363.916;1124.784;280.725;772.903;889.48;710.077;8194.25;5413.213;246.15;17821.827;8421.1;361.482;433.892;1151.512;303.479;3600.257;5256.779;4082.712;1978.314;3551.298;2354.396;1239.616;6802.836;4243.18;1644.141;844.619;1726.305;1691.619;1540.114
2009-10-30 ;3256.408;3910.996;3990.171;8133.692;7727.079;4467.837;92.174;4767.144;1394.993;884.072;13899.6;1736.278;205.139;740.391;5824.316;4723.373;1103.082;33237.965;940.904;1081.36;547.717;341.718;1209.092;277.496;4021.404;427.496;557.292;6954.573;713.038;11853.134;8374.919;311.708;224.645;1938.58;369.841;1199.383;280.91;753.1;929.388;701.556;8131.1;5373.303;236.01;18642.878;8460.947;346.589;405.966;1124.581;297.002;3530.52;5324.425;4038.952;2001.921;3387.081;2239.854;1167.47;6508.754;4005.382;1585.422;810.707;1732.798;1631.88;1486.834
2009-11-30 ;3215.63;3959.797;4114.217;8438.582;8364.37;4712.663;94.438;5122.283;1469.839;906.058;14348.675;1456.505;213.029;771.323;6055.775;4966.103;925.368;32827.182;973.966;1117.366;593.789;362.401;1225.951;276.611;3980.137;430.855;564.433;7651.781;666.449;12097.783;8860.703;296.089;224.085;2178.027;388.946;1301.407;284.893;752.591;951.409;739.595;8527.403;5614.221;241.349;18638.331;8602.261;359.999;408.532;1050.651;253.537;3740.563;5479.248;4117.461;2161.18;3657.338;2301.258;1236.74;7091.863;4018.97;1640.873;841.99;1787.296;1598.06;1565.663
2009-12-31 ;3357.047;3738.112;4185.204;8424.987;8500.763;5116.767;94.874;5284.788;1518.121;859.467;13906.818;1562.295;223.974;776.372;6201.519;5026.2;840.604;33511.887;961.938;1181.201;614.573;383.457;1239.125;274.836;4011.056;466.728;568.018;7866.598;658.254;12549.385;9299.148;307.815;225.721;2035.244;399.608;1269.47;281.988;730.568;982.574;776.443;8993.976;5499.093;277.944;18471.153;8743.586;390.719;438.487;1257.099;252.187;3817.617;5623.493;4239.121;2284.089;3833.11;2344.029;1243.949;7463.344;4302.543;1674.136;928.014;1841.711;1608.043;1636.873
2010-01-29 ;3250.057;3560.185;3892.341;8208.715;7571.292;5281.315;86.681;4895.375;1552.371;876.905;14341.675;1676.62;214.065;793.992;5743.16;4592.467;753.006;31305.038;968.806;1205.079;582.027;384.641;1134.27;271.714;4087.202;446.422;563.035;7376.379;686.585;12104.573;8613.898;289.372;228.908;1829.883;376.212;1255.262;253.141;699.239;1006.049;735.37;8454.671;4854.573;278.722;18011.608;8451.469;365.392;415.191;1285.464;227.537;3683.695;5352.885;3961.944;2029.951;3618.335;2246.654;1162.359;7077.227;4160.121;1634.956;857.622;1769.627;1639.357;1582.536
2010-02-26 ;3096.359;3430.902;4025.421;8099.381;7915.699;5229.368;88.582;5178.393;1622.514;838.002;14157.704;1701.018;205.66;774.801;5611.608;4490.3;679.434;32528.002;919.747;1161.001;589.887;393.026;1070.885;254.677;4133.048;444.037;567.95;7689.711;681.775;11554.213;8176.222;284.631;230.586;1973.459;398.061;1191.886;237.951;741.332;953.308;732.873;8522.097;4503.938;267.536;18528.796;8610.591;351.986;433.259;1126.211;215.677;3797.381;5275.539;4014.111;2107.425;3812.25;2202.628;1135.41;7161.496;4204.051;1606.556;823.722;1732.466;1668.485;1650.305
2010-03-31 ;3535.437;3692.362;4361.508;8340.856;8493.268;5132.333;93.38;5609.732;1675.402;857.712;15292.216;1747.79;223.482;872.481;5960.418;4896.504;729.954;34326.46;1083.305;1299.603;644.403;421.962;1148.865;259.477;4341.961;485.534;619.521;8482.895;702.321;12425.58;8704.543;296.536;248.521;2047.4;420.382;1323.295;253.057;797.708;1049.032;811.964;8880.742;4662.122;290.341;19898.789;9129.719;375.754;496.61;1307.23;270.025;4024.789;5590.273;4321.301;2180.102;4084.767;2357.442;1244.884;7769.203;4549.602;1735.879;898.487;1865.457;1752.103;1759.541
2010-04-30 ;3554.307;3704.94;4337.051;8049.865;8417.684;5320.291;93.069;5692.582;1685.487;868.727;16182.418;1904.989;241.657;795.51;5659.038;4811.345;646.263;33494.91;1087.082;1378.892;656.5;391.744;1069.965;268.862;4335.305;512.965;646.248;8495.637;735.695;12379.534;8857.274;307.648;252.104;2070.286;441.91;1315.025;231.089;840.036;1041.835;821.639;9394.116;4439.296;294.643;20964.206;8698.084;385.317;484.105;1405.416;262.459;4089.279;5527.43;4334.355;2214.724;4126.754;2302.248;1236.043;7918.566;4747.777;1656.254;915.913;1874.133;1780.058;1809.222
2010-05-31 ;3165.249;3100.576;3612.909;7439.19;7535.198;5226.761;88.081;5303.15;1656.46;763.469;14340.548;1657.471;193.715;694.43;4942.523;4310.233;479.265;31364.045;842.375;1274.592;604.061;348.707;915.672;250.852;3984.734;444.678;601.464;7945.202;684.838;10888.933;7408.322;267.705;220.445;2131.695;422.351;1122.321;211.992;756.033;926.812;761.452;8560.441;3713.558;294.616;18068.93;7768.38;347.495;471.056;1245.824;229.833;3759.572;4926.28;3631.317;2039.806;3867.577;2008.579;1080.039;7157.516;4125.086;1470.187;825.088;1683.328;1637.75;1672.334
2010-06-30 ;3332.302;2884.694;3534.749;7316.167;7201.536;5279.405;89.2;5029.586;1735.317;745.991;14470.841;1513.762;179.238;646.427;4870.798;4301.581;434.913;32326.636;755.709;1357.388;629.974;344.425;908.134;249.951;3904.897;448.777;620.894;7717.667;673.84;10814.348;7183.788;265.369;231.447;2133.607;433.211;1037.779;210.732;771.409;887.919;734.57;8882.455;3709.299;330.874;18587.334;8100.148;340.851;488.301;1254.538;212.557;3559.653;4816.459;3535.353;2057.729;3710.823;1980.716;1075.272;7506.098;4258.75;1528.379;821.151;1682.328;1618.217;1574.944
2010-07-30 ;3862.239;3409.631;3965.549;8077.79;8190.63;5916.851;93.097;5391.622;1965.149;848.345;15960.469;1594.492;191.621;725.37;5476.071;4710.04;568.452;34204.209;857.148;1443.199;634.549;340.898;1051.872;244.232;4044.011;482.717;655.47;8168.657;713.003;12004.676;8463.531;284.633;252.498;2304.227;445.544;1242.326;233.742;785.735;989.253;827.036;9587.557;4528.796;379.327;20759.69;8489.78;373.503;518.169;1455.043;224.843;3808.436;5400.988;3934.522;2318.825;3990.356;2216.841;1195.482;7521.656;4616.98;1625.52;895.588;1876.943;1660.881;1686.607
2010-08-31 ;4049.26;3255.557;3844.4;7773.874;7928.139;6346.797;90.535;5288.658;2143.935;808.095;15199.048;1620.776;162.071;696.172;5144.943;4430.814;515.385;34565.398;824.682;1403.883;625.42;349.838;973.538;234.754;3951.722;470.258;697.869;7757.266;675.561;11122.24;8033.282;275.183;235.809;2400.756;470.652;1199.143;229.456;803.381;951.191;803.282;9518.653;4282.405;392.114;19556.434;8701.422;368.852;566.835;1434.278;220.714;3639.268;5294.325;3885.598;2290.334;3943.862;2083.392;1126.756;7439.031;4638.613;1639.447;891.594;1826.988;1613.334;1615.282
2010-09-30 ;4713.796;3705.106;4371.686;8753.084;8768.671;6999.969;98.772;5702.259;2296.646;875.496;17028.002;1674.01;173.121;818.037;5890.153;5018.006;517.088;39405.262;960.002;1600.509;727.244;384.301;1089.373;243.858;4134.97;526.012;737.948;8603.326;729.92;12583.327;9297.129;301.486;234.979;2664.496;561.311;1407.345;254.039;850.975;1007.049;921.073;10289.523;4735.937;512.17;23179.523;9178.293;408.579;647.169;1654.371;248.544;3970.138;5769.21;4403.773;2500.417;4310.84;2386.187;1294.31;8547.77;5318.637;1771.326;996.529;2017.516;1695.466;1780.795
2010-10-29 ;5469.683;3961.318;4497.088;9123.864;8896.439;7102.933;102.617;5882.808;2432.178;877.103;17607.854;1662.35;176.689;851.538;6189.739;5409.814;559.066;40275.422;1007.304;1647.045;739.056;382.787;1159.297;249.33;4219.316;534.038;757.501;9309.895;756.16;12799.065;9649.225;322.667;248.315;3105.883;570.544;1474.296;277.426;866.482;1056.721;936.918;10632.656;4961.457;484.614;23291.034;9387.579;419.761;659.241;1746.35;262.87;4126.484;5996.792;4519.137;2591.406;4491.586;2522.181;1388.274;8646.254;5398.34;1828.219;1026.525;2089.59;1718.718;1849.371
2010-11-30 ;5646.099;3557.221;4341.481;7997.302;8472.33;7178.056;100.176;5945.569;2112.793;781.539;16488.992;1648.128;162.242;773.15;5518.628;5134.99;472.468;41032.206;805.637;1534.319;690.789;376.213;978.699;247.014;4308.06;534.27;735.992;9491.7;710.389;11563.536;8832.319;318.272;261.481;3001.456;495.601;1332.941;237.896;900.987;1055.993;907.503;10457.852;3955.092;482.232;22646.251;9048.902;426.373;661.733;1571.863;247.686;4131.084;5702.253;4388.004;2482.073;4528.164;2279.948;1324.58;7884.828;5247.824;1806.545;1032.16;1974.351;1756.145;1868.347
2010-12-31 ;5954.383;4139.292;4801.755;8441.147;9079.946;7409.698;99.46;6405.832;2177.121;845.203;18230.718;1756.348;184.294;866.116;6001.033;5494.48;464.64;41298.014;869.83;1590.157;743.324;402.615;1064.749;248.764;4636.532;593.45;778.216;10038.855;759.164;12821.094;10398.72;336.272;286.796;3120.987;541.441;1470.848;252.467;959.128;1173.19;1042.051;10987.353;4337.338;483.897;24901.827;9867.678;479.525;685.211;1524.152;247.35;4407.359;6118.445;4855.039;2608.49;4913.309;2496.281;1435.754;8335.938;5784.918;1984.006;1151.469;2139.558;1902.282;1995.548
2011-01-31 ;5884.742;4268.951;4692.206;8603.987;8701.314;6738.32;98.943;6434.461;2131.658;921.613;18596.387;1390.108;188.681;904.985;6417.68;5735.089;547.098;41998.618;970.264;1432.299;646.247;391.389;1183.234;245.596;4642.432;609.143;785.043;9753.606;786.366;13380.825;10206.928;339.703;294.247;2745.037;484.966;1492.289;266.893;969.806;1220.373;914.753;10964.965;4933.829;482.079;25784.132;9836.357;494.866;624.786;1373.719;228.296;4513.031;6239.193;4712.059;2461.552;4942.137;2635.503;1469.461;7199.824;5893.066;1989.207;1178.007;2179.039;1902.188;2040.705
2011-02-28 ;5409.678;4335.711;4908.59;8834.863;8961.495;6559.918;97.159;6904.17;2081.002;909.16;19523.313;1382.635;201.243;847.588;6641.868;5935.453;540.039;40610.241;1010.471;1518.373;634.844;382.107;1216.388;230.394;4854.246;571.465;770.427;9836.755;821.174;13904.231;10987.606;336.739;269.905;2791.997;478.654;1501.383;273.742;902.698;1297.243;973.445;10415.557;4976.232;489.225;25707.476;10204.618;451.433;660.94;1341.068;208.846;4664.337;6508.574;4916.797;2494.21;5239.762;2748.838;1525.721;6970.895;5420.051;2054.684;1066.751;2281.605;1976.032;2117.425
2011-03-31 ;5239.603;4388.263;5017.227;8910.555;9320.331;6827.695;102.329;6905.507;2182.237;983.174;19992.412;1348.32;201.475;884.747;6635.67;5910.61;535.052;41128.682;1045.47;1665.064;705.348;392.778;1211.332;227.757;4411.504;638.309;811.313;10099.129;800.743;14171.809;11107.3;351.181;293.057;2697.433;526.544;1572.512;274.447;971.427;1364.359;1022.633;10918.569;4935.854;473.358;26275.972;10055.789;459.15;713.767;1444.672;234.432;4669.889;6350.08;4968.531;2662.502;5268.027;2769.503;1519.284;7769.578;6098.852;2054.353;1080.401;2204.793;1832.973;2140.585
2011-04-29 ;5157.98;4506.314;5306.796;10017.706;9259.936;7466.671;103.991;6989.742;2282.785;1096.991;20632.561;1256.938;223.425;950.556;7165.842;6581.84;511.062;42151.521;1169.359;1748.535;697.986;381.252;1313.884;233.061;4427.617;680.322;826.893;10277.475;795;14678.61;11870.161;380.225;302.251;2559.864;557.07;1737.533;285.835;1009.887;1370.494;1076.26;11536.344;5331.549;471.491;28823.223;11044.438;489.63;762.218;1596.569;256.828;4812.786;6799.623;5150.707;2735.267;5368.824;2981.651;1669.465;7839.324;6458.598;2221.851;1147.619;2375.625;1839.043;2210.771
2011-05-31 ;5218.401;4367.089;5040.612;9582.873;8972.195;7421.983;104.369;6778.772;2336.102;1032.962;19654.693;1391.704;209.371;864.645;6936.63;6200.079;453.255;42387.002;1085.513;1762.597;668.49;390.228;1224.129;230.255;4355.607;656.814;824.13;9946.623;820.598;13975.485;11401.916;400.463;299.374;2594.256;535.22;1681.192;284.776;991.855;1285.344;1020.286;11317.503;5052.301;471.05;27948.344;11278.251;487.453;730.718;1398.911;247.89;4760.617;6651.9;4955.387;2718.146;5274.363;2903.684;1606.142;7503.52;6192.734;2206.905;1157.235;2343.947;1810.903;2202.554
2011-06-30 ;5470.506;4479.204;4988.903;9184.355;8944.239;7431.253;100.543;6589.677;2310.954;1045.497;18707.408;1332.848;216.746;824.339;6983.976;6323.503;448.113;40735.618;1063.679;1797.517;680.308;372.789;1189.266;221.345;4419.567;644.136;840.093;10043.981;791.413;13573.856;10990.455;391.116;297.827;2288.619;543.759;1637.811;278.667;990.79;1291.313;1002.449;11140.877;5038.755;432.226;26481.587;10787.455;467.052;700.329;1388.898;239.742;4679.897;6460.386;4855.316;2673.181;5093.461;2906.177;1618.759;7521.676;6281.547;2100.702;1111.865;2255.249;1853.067;2157.941
2011-07-29 ;5275.725;4189.109;4879.256;8798.025;8559.456;7031.888;99.716;6450.865;2244.589;1021.741;18052.518;1248.377;200.97;741.278;6422.742;6077.49;415.996;41559.198;985.7;1929.078;664.725;364.944;1079.201;227.177;4576.233;655.627;838.447;9965.142;760.143;12988.98;10915.795;413.679;293.897;2481.132;580.267;1591.721;264.263;992.453;1317.568;995.366;11672.273;4675.283;427.32;25211.441;10759.79;472.04;781.352;1329.281;236.371;4588.744;6464.751;4840.148;2524.066;5061.41;2689.334;1545.156;7441.5;6478.383;2074.258;1127.06;2232.551;1921.046;2088.884
2011-08-31 ;4649.864;3594.191;4665.053;8255.928;8006.926;6721.423;90.424;6223.584;2249.072;958.865;15627.797;1167.354;188.065;712.51;5733.094;4948.345;300.024;39024.208;819.126;1776.703;582.619;319.487;920.546;222.151;4204.379;567.796;774.077;9533.46;784.606;11749.825;10135.336;398.138;263.881;2640.892;557.758;1391.616;247.537;987.442;1140.816;982.347;10572.403;4274.398;437.621;22400.506;10047.081;429.452;723.813;1132.732;229.413;4334.932;5992.636;4591.965;2424.072;4809.727;2393.957;1305.13;6502.875;5655.328;1895.251;998.195;2083.548;1803.074;1956.776
2011-09-30 ;3734.642;2792.989;3983.987;7433.85;6535.527;5481.399;75.219;5348.256;2022.731;818.714;14190.522;1056.825;172.108;609.142;4903.613;4363.471;239.264;32628.614;591.156;1600.494;544.651;278.224;820.227;211.207;4137.917;494.389;697.475;8061.868;718.787;10617.626;8621.175;365.625;280.935;2181.145;506.384;1103.68;217.359;996.856;891.536;834.077;9112.685;3926.247;423.707;19425.663;8902.479;384.355;599.934;1172.553;217.314;4023.147;5466.267;3905.455;1929.778;4090.169;1997.757;1124.677;6023.273;4613.195;1632.464;879.489;1882.006;1797.782;1777.041
