date;C_1;C_2;C_3;C_4;C_5;C_6;C_7;C_8;C_9;C_10;C_11;C_12;C_13;C_14;C_15;C_16;C_17;C_18;C_19;C_20;C_21;C_22;C_23;C_24;C_25;C_26;C_27;C_28;C_29;C_30;C_31;C_32;C_33;C_34;C_35;C_36;C_37;C_38;C_39;C_40;C_41;C_42;C_43;C_44;C_45;C_46;C_47;C_48;C_49;C_50;C_51;C_52;C_53;C_54;C_55;C_56;C_57;C_58;C_59;C_60;C_61;C_62;C_63
29-7-2005;2489.82;5180.26;2546.43;10839.00;2402.78;2609.54;36.78;3460.13;538.08;452.41;9707.50;997.73;570.70;706.31;5081.07;3657.74;1021.50;23529.29;974.27;448.40;275.12;215.64;1293.86;487.52;3951.55;321.08;327.53;4477.82;277.76;9598.63;6793.26;336.05;240.54;517.69;189.73;924.35;203.08;925.76;674.13;436.27;5157.78;3261.54;193.54;13869.45;6476.79;294.41;264.25;788.80;729.30;3818.16;5102.94;3074.01;745.84;2460.20;1775.89;1053.02;3348.37;2509.27;1219.65;761.68;1628.89;1536.00;1587.48
31-8-2005;2793.55;5522.22;2572.21;10991.66;2669.25;2614.66;36.99;3665.63;578.34;514.40;10197.55;985.19;563.41;709.02;5095.12;3669.28;1022.15;23283.24;1035.71;377.99;276.09;219.18;1300.99;530.46;4226.52;310.87;316.92;4419.13;290.59;9579.92;7267.97;339.72;262.35;536.15;184.59;976.99;210.34;1121.47;770.05;458.45;4948.71;3262.18;199.14;13959.10;6530.67;276.81;278.24;812.42;903.23;3782.70;5255.77;3138.08;786.06;2578.16;1790.10;1061.93;3401.53;2468.71;1233.97;698.06;1679.41;1628.50;1572.27
30-9-2005;3220.71;5597.79;2762.93;11136.78;3179.08;2820.95;39.16;3886.84;590.43;562.59;10274.00;1117.96;563.36;749.26;5223.61;3752.06;1040.44;24018.05;1053.45;388.57;303.11;229.33;1325.78;529.77;4664.70;348.63;324.43;5000.09;294.14;9700.89;7375.67;348.98;275.82;630.30;187.39;1098.49;212.15;1168.58;900.12;509.74;4997.13;3463.03;236.44;14564.83;6751.63;279.30;289.53;880.18;1055.14;3815.12;5348.65;3339.03;924.48;2723.90;1844.65;1081.20;3656.36;2814.84;1265.64;710.22;1692.70;1755.21;1586.21
31-10-2005;2764.76;5372.34;2591.23;10861.86;2988.44;2621.62;35.33;3606.84;615.56;520.66;10047.13;1114.87;537.39;718.36;4999.40;3636.17;1009.76;22452.93;928.47;377.92;272.21;236.54;1237.15;545.62;4608.81;327.90;317.60;4887.50;301.28;9497.22;6813.03;337.60;282.59;568.57;194.31;985.69;205.01;1161.83;830.02;462.00;4800.82;3339.13;235.35;13747.40;6851.56;259.97;269.59;832.45;1052.07;3752.53;5185.77;3119.90;882.46;2531.47;1773.17;1031.63;3244.74;2665.12;1218.63;647.80;1642.34;1746.85;1547.19
30-11-2005;2774.44;5560.63;2688.13;11116.44;3255.81;2705.85;37.81;3802.61;733.95;532.21;10268.93;1115.25;554.55;728.77;5085.37;3764.04;1034.95;23080.54;918.38;401.28;299.06;250.79;1267.27;589.48;4805.57;366.66;313.83;5295.05;311.89;9991.62;6809.31;338.92;303.99;622.53;215.43;1040.95;208.57;1000.00;899.31;500.03;5007.75;3322.78;216.36;13963.40;7090.09;283.27;267.31;995.13;1000.00;3904.16;5209.15;3230.57;975.91;2667.27;1826.47;1066.16;3616.41;3115.21;1255.70;705.63;1708.21;1812.36;1617.82
30-12-2005;2798.33;5769.97;2751.09;11604.48;3224.43;2650.93;39.03;3972.44;840.49;559.42;10943.99;1265.04;591.63;772.73;5260.69;3918.84;1099.33;23301.06;901.48;437.13;327.78;261.64;1325.24;515.69;5217.83;402.28;317.18;5548.37;311.19;10491.63;7048.88;336.41;319.14;623.95;218.53;1096.52;222.98;1011.52;941.44;556.32;5210.70;3377.75;186.03;14923.49;7243.49;303.57;292.13;1027.52;921.45;3906.35;5359.20;3309.11;992.43;2792.56;1895.15;1109.00;3876.63;3378.68;1308.60;769.71;1786.21;1987.03;1628.40
31-1-2006;3480.41;6432.09;2946.96;12429.46;4032.30;2750.49;44.52;4321.60;943.33;626.44;11209.70;1600.73;630.20;810.29;5687.40;4251.88;1218.53;24570.00;985.37;491.09;352.59;260.63;1394.30;521.28;5480.92;438.48;326.72;6009.66;385.66;11010.25;7791.56;329.66;346.58;730.88;229.02;1178.31;232.12;958.14;1117.68;645.54;5503.89;3601.79;197.64;15762.38;7681.41;312.87;330.45;1174.63;826.86;4012.97;5678.62;3465.25;1184.16;2995.08;2054.90;1236.23;4195.16;3577.07;1394.18;772.09;1895.29;2088.83;1694.81
28-2-2006;3318.94;6329.31;2907.76;12585.30;4112.09;2869.71;45.92;4243.66;980.85;617.77;11250.31;1443.56;649.67;838.89;5624.99;4273.57;1285.21;24613.82;1011.81;495.80;361.42;254.52;1406.85;462.32;5434.52;426.17;338.21;5925.12;410.33;11231.30;7843.62;320.66;399.83;713.39;229.36;1181.10;247.87;779.56;1196.88;609.32;5655.40;3738.09;208.29;15698.06;7579.50;311.14;319.44;1248.86;766.87;4017.05;5641.92;3417.20;1258.56;2968.70;2052.58;1256.72;4344.20;3553.80;1403.41;764.40;1920.66;2043.29;1692.47
31-3-2006;3571.62;6547.72;2922.49;12826.90;3917.99;2851.72;47.39;4309.90;987.89;620.58;12026.76;1371.55;681.66;931.38;5956.97;4461.98;1262.68;24953.95;970.00;548.79;397.43;252.97;1440.89;440.43;5573.61;424.41;343.89;5941.39;433.32;11718.51;8702.37;322.32;390.93;694.48;242.66;1165.96;270.37;807.54;1208.38;656.35;5787.89;3812.82;211.98;17058.26;7771.26;311.52;315.53;1096.83;773.39;4068.57;5803.71;3424.99;1206.93;3040.98;2172.75;1326.90;4771.47;3611.26;1465.54;756.10;1973.33;2110.44;1723.96
28-4-2006;4279.07;6861.43;3190.84;13562.14;4295.67;2904.88;49.87;4520.34;965.63;623.67;12788.44;1348.66;704.06;990.31;6160.04;4685.85;1314.52;26355.10;1079.42;625.87;411.39;263.63;1507.40;458.94;5735.86;453.21;358.57;6260.57;492.67;12177.67;9501.56;343.35;377.57;813.00;243.03;1350.89;280.27;798.12;1353.89;681.50;6162.59;3987.38;204.76;17944.88;8271.71;342.75;343.44;1154.59;650.41;4122.20;6148.04;3680.47;1289.16;3220.16;2239.61;1405.37;4850.97;3885.40;1564.68;849.38;2059.43;2148.52;1742.72
31-5-2006;3507.55;6468.94;3014.09;13142.50;3600.33;2708.60;47.30;4401.32;778.86;579.76;12225.08;1118.04;692.25;931.82;6072.70;4513.23;1222.60;24870.86;960.78;537.31;353.09;246.17;1507.48;457.80;5379.22;418.69;350.07;5573.30;439.92;11686.12;9052.88;318.44;316.87;730.73;243.94;1193.63;270.52;678.44;1215.85;577.79;5663.42;3891.77;206.08;16792.30;8024.45;319.83;312.39;833.75;568.72;4000.22;6029.86;3492.75;1038.45;3083.66;2168.14;1348.15;4069.46;3509.21;1509.14;814.46;2016.35;2028.46;1686.17
30-6-2006;3754.97;6438.96;3038.81;13018.31;3822.96;2669.48;48.28;4332.82;678.20;608.85;12093.98;1007.09;682.65;905.96;6142.76;4470.39;1227.55;24937.42;890.41;538.87;360.37;223.79;1516.20;394.29;5319.72;411.81;339.99;5715.29;449.10;11671.70;8711.67;298.85;326.75;801.56;227.28;1194.30;273.36;669.10;1246.94;558.33;5802.36;3944.20;202.47;16846.98;8011.65;314.28;299.69;773.58;516.62;4004.71;6090.13;3511.26;1117.24;2990.37;2179.03;1313.06;4001.80;3397.97;1503.05;787.50;2031.08;1987.17;1684.04
31-7-2006;3723.52;6457.60;3075.88;13375.68;3864.63;2678.88;49.56;4346.23;774.44;636.47;12047.15;1171.54;678.71;897.01;6182.91;4454.99;1240.78;25370.70;963.62;573.35;360.71;227.12;1523.12;389.56;5290.29;411.17;349.20;6107.90;439.05;11962.87;8969.95;299.85;342.00;859.59;261.54;1393.84;277.13;687.42;1283.80;558.70;5814.93;4072.66;202.82;16573.23;8264.54;300.91;310.09;835.81;505.58;4018.08;6229.63;3580.56;1113.43;2984.29;2162.10;1315.73;3959.31;3396.42;1501.63;757.68;2056.01;1934.71;1654.48
31-8-2006;3561.33;6521.87;3170.58;14044.82;3843.83;2773.75;50.64;4522.47;828.95;644.42;12835.00;1282.29;735.46;939.96;6386.52;4617.31;1282.08;26268.42;919.42;607.13;394.70;237.13;1586.10;408.69;5369.73;421.36;358.34;6321.97;496.04;12566.32;8796.53;313.86;328.06;865.25;259.37;1284.85;285.49;661.84;1342.30;557.51;6016.26;4209.47;206.70;17204.59;8485.74;311.98;316.06;887.13;576.01;4115.15;6381.20;3679.70;1171.05;3147.23;2268.04;1365.25;4313.59;3500.51;1539.28;766.94;2143.01;1972.11;1696.59
29-9-2006;3503.01;6657.90;3129.39;14517.76;3773.16;2887.15;52.52;4387.91;813.23;637.68;13150.73;1337.04;742.74;916.87;6443.65;4686.86;1290.14;26518.25;912.87;638.65;425.74;239.19;1583.79;391.21;5283.34;434.35;360.05;6630.93;493.82;12959.97;8173.21;324.68;348.58;890.89;289.95;1250.05;292.95;638.26;1252.34;522.08;6200.73;4434.18;217.58;18006.35;8612.95;324.98;319.85;847.25;577.35;4219.91;6349.20;3734.88;1161.76;3031.49;2309.50;1410.02;4666.77;3654.39;1590.76;804.87;2183.42;1953.26;1735.43
31-10-2006;3830.54;7019.33;3387.72;14941.35;4095.48;3094.94;56.15;4598.78;882.60;691.79;13727.92;1365.45;774.42;951.81;6617.66;4921.64;1373.85;27014.75;1000.48;661.51;454.02;246.34;1648.79;395.82;5375.32;432.51;374.65;7085.15;498.95;13017.17;8873.53;350.11;371.82;934.95;309.36;1364.66;300.38;611.46;1284.55;580.00;6716.03;4763.05;224.04;19154.09;8843.22;327.72;344.89;974.55;556.10;4364.12;6666.20;4022.53;1245.87;3188.27;2399.14;1459.85;4895.53;3743.73;1672.22;804.88;2287.90;1958.45;1804.97
30-11-2006;4439.76;7350.78;3527.19;15237.61;4344.41;3284.73;62.28;4731.96;855.40;741.35;14624.19;1378.06;806.90;984.10;6880.47;5147.84;1452.99;28572.04;1086.33;725.86;479.98;252.59;1741.32;362.10;5413.51;456.68;416.25;7402.71;508.21;13380.16;9692.78;365.75;353.30;993.91;318.03;1507.47;316.13;511.40;1426.02;624.62;7195.39;4990.03;268.09;19927.57;9125.85;362.01;361.48;906.60;467.25;4450.72;6829.16;4253.64;1313.68;3262.80;2527.45;1513.97;5136.07;4018.31;1773.19;898.35;2397.85;1969.05;1858.62
29-12-2006;4681.89;7912.92;3645.39;15991.75;4701.12;3428.33;71.37;4701.40;956.13;753.45;15269.55;1481.16;873.03;1012.60;7124.21;5360.60;1484.63;30373.11;1205.32;764.24;494.96;248.94;1776.77;356.43;5548.22;455.35;434.98;7847.75;524.60;13896.07;10314.44;396.11;330.56;1014.24;348.89;1536.72;330.83;590.84;1468.00;670.54;7645.71;5072.24;271.06;21585.62;9288.67;367.02;326.04;955.86;484.64;4504.77;7002.59;4455.20;1420.88;3258.45;2647.36;1588.97;5303.22;4047.17;1846.19;924.73;2496.11;1994.83;1866.30
31-1-2007;4613.08;7951.88;3653.60;16033.92;4749.33;3576.29;68.34;4689.05;912.23;747.83;15686.79;1431.47;830.93;1051.16;7102.60;5438.54;1576.44;30859.70;1128.50;727.87;507.58;262.36;1775.68;390.19;5595.17;435.39;480.10;8043.27;582.71;13932.98;10743.73;395.85;382.97;1105.99;383.87;1594.88;335.73;536.70;1391.18;672.53;7945.64;5175.45;293.75;21855.82;9462.44;356.95;326.34;1026.07;495.02;4586.41;6991.66;4435.83;1413.37;3307.92;2643.56;1642.97;5456.32;3790.39;1906.87;889.60;2501.51;2022.55;1920.94
28-2-2007;4529.40;7810.57;3784.77;15942.03;4616.94;3527.50;67.14;4723.75;864.98;733.10;15715.03;1535.81;860.40;1060.53;7106.51;5487.97;1518.29;30066.09;1117.26;702.48;463.76;267.50;1756.52;413.98;5820.32;454.83;482.53;7730.79;602.23;13950.87;10498.70;388.33;377.73;1221.84;361.38;1499.41;344.56;552.16;1366.62;675.24;7992.46;5148.19;286.24;21186.59;9277.33;363.25;347.81;1029.07;503.38;4502.53;6982.17;4605.31;1399.78;3352.47;2673.94;1664.81;4977.09;4012.47;1859.94;907.02;2503.94;2105.72;1919.02
30-3-2007;4576.39;8372.65;3994.49;16625.56;4991.66;3667.26;69.73;4855.61;902.63;798.85;16548.57;1533.81;866.25;1123.01;7325.66;5728.56;1568.17;30535.43;1175.34;748.38;478.35;276.13;1792.59;390.90;5745.63;469.19;514.55;8314.01;654.19;14958.87;11057.76;401.02;381.93;1268.09;380.11;1674.40;345.95;551.74;1423.82;718.19;8435.30;5303.80;269.35;22471.99;9534.86;355.25;337.55;1096.08;447.39;4551.23;7213.82;4859.46;1472.11;3424.18;2794.02;1759.75;5114.51;4166.82;1930.45;884.91;2639.41;2089.79;1933.12
30-4-2007;4705.50;8750.28;4233.78;17496.31;5307.00;4093.86;72.35;5150.66;940.69;875.96;17707.54;1594.65;893.16;1223.91;7925.37;6282.59;1639.23;31241.30;1304.08;809.92;536.30;295.39;1932.52;382.82;5633.95;497.64;548.91;8464.70;703.30;16367.16;11736.39;425.97;421.29;1465.01;391.71;1781.95;376.17;586.12;1400.13;777.21;8798.84;5372.90;258.30;25168.32;10248.07;354.45;357.85;1161.04;465.64;4746.32;7533.51;5171.44;1593.41;3636.77;2979.97;1908.89;5765.75;4614.07;2043.24;874.97;2752.79;2052.81;2010.69
31-5-2007;5062.22;8889.85;4300.51;17576.21;5930.91;4191.75;77.80;5593.02;1015.85;887.50;18093.83;1693.05;934.76;1302.96;8128.11;6563.36;1709.55;31845.94;1354.32;846.42;573.55;305.67;1917.63;368.00;5725.98;538.82;568.75;9461.01;687.99;16288.69;12062.88;438.31;440.18;1562.66;434.43;1799.94;403.69;663.52;1305.77;751.63;9232.15;5683.48;243.11;24873.21;10143.03;368.35;380.46;1260.02;543.89;4912.53;7662.13;5306.45;1813.66;3908.16;3041.33;1956.06;6265.76;5275.86;2044.56;904.27;2794.74;2043.84;2086.37
29-6-2007;4887.15;8817.16;4416.61;17484.40;6184.25;4423.96;86.78;5586.47;1061.94;900.73;17637.03;1689.87;898.64;1304.22;8095.06;6687.01;1671.01;32297.61;1512.99;868.19;578.05;303.75;1885.51;371.54;5708.81;554.96;559.93;9395.61;667.28;16247.65;12763.78;453.81;470.50;1694.78;459.96;1905.53;409.26;666.61;1431.41;737.63;9323.04;5544.72;246.65;24519.68;9888.18;405.62;398.76;1268.80;531.85;4830.39;7761.58;5380.66;1863.15;3895.14;3007.24;1949.17;6328.13;5445.73;2003.63;981.88;2724.88;2038.21;2046.86
31-7-2007;4842.29;8385.20;4356.26;16780.67;6446.02;4316.52;95.76;5573.55;1140.99;910.70;18301.27;1783.05;826.87;1313.75;7810.87;6443.44;1710.56;34552.46;1513.48;949.72;614.07;309.96;1831.45;354.87;5699.71;616.12;568.83;9009.77;692.72;16245.89;12669.44;449.69;457.00;1925.23;452.42;1916.50;411.29;701.57;1497.49;736.05;9416.81;5653.78;225.25;24598.17;9724.95;420.10;455.86;1459.59;509.97;4680.88;7567.21;5264.58;1849.49;3843.84;2898.56;1906.72;6678.09;6123.71;1973.09;1054.85;2668.03;2024.39;1960.80
31-8-2007;4691.10;8046.87;4283.87;16288.07;6219.27;4290.18;102.66;5576.63;1014.31;925.56;18222.75;1665.24;810.29;1390.73;7666.66;6454.12;1713.09;34718.31;1374.21;894.13;594.79;306.11;1823.42;347.13;5532.34;588.73;521.94;8904.29;725.26;15855.25;12087.06;396.39;403.74;1782.24;423.97;1814.86;388.54;686.12;1441.39;732.66;9090.69;5541.83;235.81;23475.64;9672.28;409.05;428.91;1354.70;504.15;4751.96;7504.03;5094.56;1743.18;3783.73;2852.38;1865.07;6439.07;5866.28;1895.32;1004.66;2642.43;1980.88;1969.34
28-9-2007;5039.30;8081.08;4925.46;16685.38;7468.35;4312.32;123.13;6125.07;1056.62;1022.61;19225.94;1887.31;789.10;1552.39;8061.73;6933.86;1856.01;40030.34;1500.24;1002.60;694.83;329.24;1891.69;356.74;5662.06;632.61;565.74;8986.38;761.99;17131.51;13732.58;450.85;443.51;2069.92;458.95;1924.37;384.03;754.14;1560.22;782.17;10157.96;5834.30;225.24;25105.78;10045.31;433.71;452.69;1578.56;505.92;4932.33;7775.07;5746.22;1989.17;4132.79;2954.90;1961.40;7503.10;6233.12;1945.81;1075.71;2629.76;2013.06;2026.46
31-10-2007;5228.98;8698.53;5297.20;17440.88;8640.92;4749.21;143.56;6700.42;1108.12;1152.90;20013.09;2067.44;807.84;1605.31;8370.52;7256.57;1971.44;44424.54;1473.92;1167.64;812.95;343.16;1963.48;411.53;5640.56;677.49;612.11;9418.54;772.29;17459.85;14289.34;444.67;477.10;2334.97;497.48;2163.22;426.06;912.19;1720.11;891.78;10619.63;6512.29;235.31;24495.87;10238.32;457.21;501.02;1757.10;624.68;5015.45;8243.39;6053.44;2206.38;4484.01;3074.14;2068.47;8638.48;6931.90;2065.70;1126.81;2796.58;2022.39;2054.05
30-11-2007;4723.33;8129.11;4904.13;15978.42;8220.73;4306.11;124.16;5957.73;1136.63;1148.07;19232.22;2128.95;740.21;1572.25;8238.97;7166.42;1916.29;42808.04;1391.57;1171.16;796.71;334.50;1934.06;423.28;5537.24;612.92;596.84;8891.36;775.57;16807.52;13452.37;435.91;458.27;2009.54;475.32;1996.81;427.69;900.70;1752.96;824.53;9805.96;6539.07;230.93;22516.01;10251.78;405.91;467.86;1623.86;611.61;4803.74;7800.15;5610.03;2044.24;3920.63;2948.05;1987.13;8619.93;6102.38;1972.20;990.37;2571.40;1979.29;1954.59
31-12-2007;4493.57;8122.70;4731.31;15693.15;8461.46;4240.14;118.64;6123.03;1099.50;1174.89;19259.33;2346.54;701.58;1519.79;8123.61;7286.76;1973.19;42887.87;1407.81;1184.78;856.83;348.58;1905.82;442.98;5318.29;603.71;635.39;8801.57;777.19;16833.52;13660.67;434.86;457.46;1975.09;494.32;1957.60;412.70;910.91;1831.95;792.19;9815.25;6324.48;234.64;21904.49;9851.60;400.51;478.06;1670.99;669.56;4776.32;7589.99;5416.48;1973.16;4016.62;2869.14;1995.29;9578.50;6005.82;1949.57;973.37;2466.52;1900.79;1931.21
31-1-2008;4143.67;7035.12;4295.42;14133.20;7762.38;4167.41;93.06;5734.09;1021.16;1047.87;17049.97;2282.69;692.24;1403.37;7144.08;6282.20;1696.00;37892.56;1235.76;1161.48;733.95;334.51;1720.63;451.21;5075.25;521.46;629.99;8686.55;881.41;14841.33;10783.02;403.00;452.59;1886.43;456.92;1684.95;367.42;903.12;1536.50;687.96;8583.91;5570.65;230.22;19339.28;9298.46;358.42;446.16;1277.00;613.34;4486.44;6912.17;4878.89;1839.59;3724.77;2547.12;1748.64;7956.90;4997.59;1799.76;855.16;2289.23;1813.74;1831.44
29-2-2008;4540.14;7273.03;4433.37;14472.08;8699.02;4321.14;103.09;6089.88;1029.38;1160.22;18572.72;2509.79;683.74;1448.09;7262.35;6364.89;1620.80;37048.17;1234.70;1260.43;716.39;352.98;1717.07;454.90;5110.31;550.39;627.93;8740.60;963.97;15189.95;12319.57;395.68;504.63;2192.16;438.20;1744.54;359.20;998.63;1651.46;728.11;8928.70;5679.35;232.82;20688.73;9524.14;411.59;505.89;1289.72;631.18;4346.96;6940.99;5045.17;2060.24;3936.35;2622.27;1797.31;7892.48;5416.09;1873.44;998.80;2260.12;1835.37;1778.73
31-3-2008;4804.33;7320.04;4192.78;15211.04;8038.59;4655.68;90.54;5757.00;1050.98;1170.35;19326.52;2531.91;694.68;1364.80;7446.22;6434.80;1660.93;34785.64;1215.04;1108.30;625.57;332.25;1682.48;434.52;4906.18;526.79;576.13;9247.95;1040.11;15735.62;12235.09;372.10;509.45;2080.19;410.55;1881.63;358.40;913.27;1621.04;673.65;9086.19;5975.68;232.61;21157.87;9672.53;421.68;494.17;1030.28;585.27;4330.95;6791.80;4778.32;1913.04;3739.30;2681.66;1822.14;6980.97;5084.66;1926.44;1032.48;2234.48;1799.88;1751.72
30-4-2008;4915.04;8176.49;4547.44;16020.85;9273.70;4605.83;104.67;6165.44;1246.59;1158.79;19220.06;2671.52;704.67;1349.24;7786.49;6733.63;1736.54;37622.99;1283.87;1043.38;694.87;362.58;1787.73;444.88;5262.71;564.69;591.54;9084.73;1009.41;16433.75;13829.34;381.80;488.54;2186.77;370.86;1851.74;374.45;1126.73;1665.10;759.05;9673.85;6166.12;229.51;22225.77;9716.14;439.42;503.55;1201.31;644.03;4545.32;7231.36;5035.67;2190.36;3934.95;2765.05;1899.55;7572.93;5347.18;1938.69;1077.08;2279.26;1882.14;1849.58
30-5-2008;5696.36;8489.69;4659.08;15263.98;10339.65;4557.71;99.48;6635.27;1297.70;1287.31;20415.23;2495.72;674.88;1357.99;7992.59;6863.34;1745.09;37416.82;1348.33;1085.06;624.50;380.22;1802.51;470.75;5395.23;554.78;573.57;9671.57;1021.28;16520.33;14953.90;384.24;373.56;2179.66;370.06;1909.56;366.90;1184.90;1934.07;776.88;9741.23;6119.84;224.17;22751.22;9702.19;425.29;488.68;1163.77;643.42;4617.85;7188.59;5121.63;2428.02;4168.96;2819.01;1941.49;6764.02;5184.08;1963.35;1033.62;2244.43;1923.48;1908.28
30-6-2008;6503.07;7723.81;4372.45;12363.74;9519.64;4114.17;87.40;6398.74;1091.62;1314.40;19154.08;2272.25;573.10;1186.14;7205.56;6318.87;1445.75;33419.99;1255.74;1058.30;502.31;371.66;1611.15;510.07;5027.66;486.84;523.70;8829.69;1015.35;14398.11;13995.72;319.03;374.33;2130.36;308.82;1728.98;310.43;1176.37;1798.54;704.16;9007.63;5480.95;218.84;19247.04;9179.39;377.24;435.84;1018.81;620.19;4241.46;6738.12;4662.65;2205.56;4024.71;2498.53;1745.75;5316.81;4591.06;1792.06;881.07;2024.68;1791.37;1728.41
31-7-2008;5247.55;7003.34;4065.77;11325.23;8530.94;4362.50;89.42;5954.13;1170.86;1273.05;18633.63;2185.00;461.00;1201.95;7063.91;6252.65;1454.86;32928.15;1384.68;1058.42;536.05;344.49;1538.28;513.12;4856.32;479.00;516.85;8456.16;983.67;13825.54;12571.76;323.78;305.62;1783.22;334.27;1953.15;299.65;1146.38;1510.51;724.78;8951.00;5434.02;205.99;19082.82;9130.48;354.13;377.65;1306.98;608.47;4192.95;6461.85;4401.84;2168.57;3736.09;2435.53;1660.31;5749.00;4602.82;1731.51;830.93;1965.75;1736.36;1700.72
29-8-2008;4838.92;6590.27;3900.30;11294.42;7688.04;4119.29;82.10;5839.01;1136.94;1158.70;17805.46;1982.52;448.73;1135.30;6817.54;5870.70;1334.44;31169.21;1234.32;987.05;529.79;342.41;1471.71;492.61;4663.19;412.89;471.65;8098.71;926.53;14025.80;11922.66;305.43;246.95;1652.13;341.59;1691.23;278.13;1011.65;1289.94;690.59;8239.86;5055.81;195.24;18243.32;8864.28;350.79;383.80;1182.27;533.54;4250.38;6253.98;4249.04;1935.95;3699.71;2413.16;1588.08;5710.29;3936.69;1704.48;819.66;1941.63;1674.90;1733.18
30-9-2008;3644.47;4545.75;3225.89;8431.31;5914.70;3690.58;65.36;5010.73;999.80;978.29;14113.45;1648.50;331.86;862.65;5844.85;5019.72;1136.47;25757.46;1015.60;781.36;432.34;314.74;1255.91;442.78;4142.88;368.95;430.13;7176.32;794.61;11381.29;8310.84;266.37;239.10;1399.56;320.07;1462.54;252.81;912.36;984.58;587.78;7009.43;4550.16;163.01;14860.84;7966.72;284.46;337.88;1012.17;443.55;3860.51;5325.43;3581.21;1388.43;3103.55;2047.02;1266.99;4619.52;3517.97;1496.76;621.46;1642.48;1504.75;1535.28
31-10-2008;2125.52;2861.96;2402.97;5349.21;4019.23;2745.24;50.50;3660.68;718.22;690.24;10490.20;1113.64;253.24;710.02;4534.77;3866.75;719.35;20277.57;575.35;472.91;309.23;258.75;959.51;359.62;3530.49;272.57;354.99;4974.96;710.45;8523.30;5538.33;206.61;229.85;895.11;242.20;967.46;186.45;670.73;637.26;433.88;4977.22;3400.40;123.86;10899.60;6989.46;231.50;226.35;665.26;295.57;3200.30;4315.69;2488.71;995.89;2296.98;1523.84;920.39;3174.86;2378.07;1182.50;499.81;1247.31;1272.38;1204.40
28-11-2008;2088.40;2445.25;2226.34;4794.21;3649.02;2669.29;52.79;3453.99;755.82;643.36;9774.91;952.25;205.96;649.47;4286.69;3520.64;648.60;20155.25;525.43;417.47;276.24;238.24;906.47;276.31;3486.46;226.39;350.70;4798.04;665.68;8030.91;4700.85;192.51;237.21;1008.84;240.80;852.92;182.03;561.94;520.27;433.09;4841.69;3350.97;120.11;10502.96;6354.14;206.49;216.93;595.90;207.19;2964.17;4038.32;2284.64;943.13;2216.43;1447.76;846.53;2861.03;2076.26;1072.92;454.05;1179.38;1314.69;1093.39
31-12-2008;2046.94;2581.07;2367.58;5312.58;3718.33;2740.24;58.34;3358.36;823.52;672.65;10144.14;1118.04;198.43;688.96;4653.67;3971.48;670.75;20925.03;541.60;518.91;303.03;248.06;968.06;289.46;3770.06;271.25;373.54;5022.26;692.73;8773.34;4930.41;202.85;118.72;1182.90;237.90;890.82;199.02;671.08;479.51;491.99;5168.87;3790.65;95.36;11134.48;6905.93;216.77;247.30;633.32;182.93;3002.60;3922.25;2526.80;942.12;2216.25;1606.28;954.92;3338.68;2608.97;1199.37;486.48;1143.75;1432.23;1147.03

